xCoord,yCoord,zCoord,Deformation
-21.1278,-17.6279,48.7823,0.106233
-22.5191,-16.1633,49.9765,-0.0222986
-21.7173,-16.8711,47.9953,0.00864649
-21.8942,-16.9772,49.9473,-0.0150585
-20.6097,-17.2863,48.5236,0.228175
-20.6785,-17.3048,49.4061,0.159946
-21.1363,-17.9226,49.8497,0.0375471
-22.7369,-16.294,51.7526,-0.00738454
-21.4247,-16.6477,49.4084,0.0583115
-22.1507,-17.1559,51.7222,0.0239353
-20.8354,-17.4567,50.257,0.213325
-21.2932,-18.0745,50.7006,0.0649648
-21.4702,-18.1767,51.6725,0.0552692
-22.7802,-16.2782,52.82,-0.0167725
-22.0004,-17.0514,50.8235,0.123961
-22.1038,-17.0897,52.7432,0.0231006
-21.7959,-18.4278,51.206,0.101389
-21.9729,-18.5301,52.1779,0.105099
-21.6282,-18.0659,52.8084,0.0976367
-22.5909,-16.1359,54.5753,-0.0560713
-22.6147,-17.4612,52.2288,0.0776474
-22.0226,-16.954,54.5115,0.0372624
-22.0338,-18.5088,53.1031,0.133956
-21.6892,-18.0447,53.7337,0.154241
-21.3816,-17.7462,54.4232,0.119303
-22.5844,-16.0705,55.7441,-0.0817463
-22.2549,-17.1188,53.7148,0.0107694
-21.9491,-16.888,55.7126,-0.0773273
-21.2298,-17.6756,54.2957,0.189003
-20.9222,-17.3771,54.9852,0.187351
-21.3002,-17.7853,55.6527,0.0370708
-22.6546,-16.1275,57.3089,-0.0244281
-21.4551,-16.5783,55.0606,0.0103371
-22.0615,-16.9782,57.2918,-0.0336287
-20.6719,-17.256,55.8153,0.234656
-21.0499,-17.6642,56.4828,0.11376
-21.3186,-17.9875,57.2031,0.0117955
-22.9054,-16.2013,58.7338,-0.00449514
-21.7659,-16.7675,56.5103,0.12523
-22.2255,-17.0369,58.667,-0.0226667
-21.5028,-17.9679,57.0896,0.179936
-21.7716,-18.2912,57.8099,0.0659471
-21.6515,-17.996,58.7242,0.0505276
-22.659,-15.9681,59.9793,-0.0419226
-22.4722,-17.2488,57.8842,0.119895
-22.0563,-16.7983,59.9034,0.00582743
-22.0921,-18.4693,58.5446,0.120151
-21.972,-18.1741,59.4589,0.128179
-21.4116,-17.5942,59.8601,0.0904341
-22.5411,-15.8496,61.6895,-0.0972085
-22.6328,-17.2301,59.4514,0.0576437
-21.9081,-16.6189,61.6408,-0.0109105
-21.7698,-17.9441,60.277,0.169202
-21.2094,-17.3642,60.6782,0.166739
-21.2386,-17.3552,61.5739,0.0790153
-22.5445,-15.8413,62.6413,-0.0363138
-21.777,-16.5737,60.7305,0.014513
-21.8918,-16.6446,62.6,-0.059597
-20.6426,-16.9529,61.1889,0.214334
-20.6717,-16.9439,62.0847,0.156946
-21.1689,-17.6059,62.4678,0.0304136
-22.7627,-16.0001,64.4415,0.00689387
-21.3715,-16.2685,62.1244,0.0795879
-22.1044,-16.8246,64.3821,-0.065274
-20.756,-17.0554,62.9769,0.226502
-21.2532,-17.7173,63.36,0.103576
-21.4571,-17.8694,64.3173,0.0235314
-22.9178,-16.0551,65.5046,-0.0035367
-21.9958,-16.7221,63.4848,0.161302
-22.1887,-16.8544,65.3663,-0.015403
-21.8235,-18.1204,63.801,0.154061
-22.0274,-18.2725,64.7584,0.0898919
-21.7203,-17.833,65.4387,0.0651197
-22.7519,-15.9425,67.1942,-0.0447984
-22.6803,-17.2064,64.8413,0.108683
-22.1676,-16.7524,67.1104,0.0200448
-22.1613,-18.3198,65.6664,0.124944
-21.8543,-17.8803,66.3466,0.143991
-21.5176,-17.5497,67.0135,0.108596
-22.7245,-15.8565,68.4979,-0.0751774
-22.3934,-16.927,66.3531,0.0303645
-22.0397,-16.6366,68.4629,-0.0843635
-21.439,-17.5323,66.9686,0.190304
-21.1023,-17.2017,67.6355,0.182855
-21.4413,-17.5575,68.3524,0.00369549
-22.7928,-15.9058,69.9827,-0.00137854
-21.6076,-16.3937,67.6779,0.0702341
-22.1505,-16.734,69.9358,-0.0666659
-20.8025,-17.0418,68.4171,0.240424
-21.1415,-17.3975,69.1341,0.0990434
-21.4414,-17.7753,69.8026,0.0275846
-23.0023,-15.9512,71.514,-0.00247502
-21.8404,-16.5065,69.1958,0.144425
-22.2941,-16.7809,71.3987,-0.0795274
-21.5293,-17.6595,69.8159,0.181061
-21.8293,-18.0373,70.4844,0.0862026
-21.758,-17.7894,71.4695,0.0567431
-22.7392,-15.6906,72.6417,-0.0490541
-22.4959,-16.9479,70.6294,0.160008
-22.151,-16.5426,72.562,-0.0111442
-22.1975,-18.2466,71.1874,0.150589
-22.1262,-17.9987,72.1726,0.140714
-21.5337,-17.3793,72.5097,0.0773969
-22.5385,-15.5048,74.4198,-0.0700631
-22.7282,-16.9886,72.1702,0.0928574
-21.9654,-16.3175,74.3291,-0.0176241
-21.9479,-17.782,73.0222,0.193967
-21.3554,-17.1627,73.3592,0.179828
-21.325,-17.0839,74.2466,0.0608573
-22.5207,-15.4479,75.2765,-0.0440838
-21.8526,-16.3037,73.3761,0.0384166
-21.869,-16.2455,75.2413,-0.0933554
-20.724,-16.6929,73.7839,0.239655
-20.6937,-16.614,74.6713,0.158407
-21.1918,-17.2093,75.1371,-0.00234604
-22.7395,-15.5972,77.0696,0.0675116
-21.3189,-15.887,74.7648,0.0951219
-22.028,-16.3755,77.0217,-0.0948837
-20.6713,-16.6449,75.5998,0.242616
-21.1693,-17.2401,76.0656,0.0732617
-21.3902,-17.4269,76.974,-0.0153093
-23.0513,-15.6993,78.2117,0.0197713
-21.9253,-16.2915,76.1143,0.186166
-22.2108,-16.4327,78.0337,-0.0838623
-21.7829,-17.653,76.4976,0.146791
-22.0038,-17.8398,77.406,0.0625434
-21.7468,-17.4254,78.1389,0.0174842
-22.8309,-15.511,79.7286,-0.00289798
-22.7015,-16.8077,77.4664,0.13418
-22.2208,-16.3123,79.6565,0.0342026
-22.2451,-17.9582,78.2705,0.106424
-21.988,-17.5439,79.0035,0.125686
-21.5583,-17.1011,79.5697,0.0990319
-22.7189,-15.3251,81.2351,-0.0250762
-22.5809,-16.596,79.0284,0.067831
-22.0903,-16.1368,81.1588,-0.137376
-21.6861,-17.2331,79.7136,0.200108
-21.2564,-16.7903,80.2798,0.21332
-21.5406,-17.0852,81.0509,-0.0204864
-22.6097,-15.2064,82.5824,-0.0297623
-21.6886,-15.9336,80.2607,0.0656402
-22.0357,-16.0705,82.5154,-0.0468116
-20.7948,-16.4835,80.932,0.246287
-21.0791,-16.7784,81.7031,0.121523
-21.3586,-17.1209,82.3815,-0.00696516
-22.5899,-15.1059,84.2129,-0.0586653
-21.6473,-15.8197,81.8153,0.128653
-21.9383,-15.9629,84.0963,-0.104804
-21.269,-16.9033,82.4995,0.209555
-21.5485,-17.2458,83.1779,0.0687389
-21.4381,-16.9749,84.1586,-0.0320926
-22.2487,-14.78,85.1679,-0.11535
-22.171,-16.1429,83.3026,0.125736
-21.689,-15.6645,85.1062,-0.0676787
-21.9008,-17.4338,83.873,0.106391
-21.7904,-17.1629,84.8537,0.043736
-21.1505,-16.5399,85.1308,0.0206137
-21.8897,-14.514,86.9113,-0.0997279
-22.3682,-16.1581,84.841,0.083271
-21.3579,-15.3394,86.8541,-0.0429595
-21.5807,-16.9375,85.6878,0.0917392
-20.9407,-16.3145,85.9648,0.129843
-20.7831,-16.1517,86.7862,0.03653
-21.7802,-14.3748,87.6634,-0.0935292
-21.3874,-15.4117,85.8854,0.0463545
-21.1684,-15.1825,87.6368,-0.095577
-20.2473,-15.8007,86.2247,0.211179
-20.0897,-15.6378,87.046,0.157865
-20.5972,-16.178,87.5692,0.0202913
-21.791,-14.4012,89.4357,-0.0490444
-20.6365,-14.8846,87.1094,0.0598292
-21.1529,-15.2209,89.3766,-0.0678072
-19.9404,-15.5971,87.9554,0.178098
-20.4479,-16.1373,88.4785,0.110042
-20.6492,-16.3239,89.364,0.00224638
-21.9694,-14.4421,90.6009,-0.0469496
-21.0991,-15.1595,88.5156,0.112722
-21.2731,-15.2591,90.4267,-0.0556686
-21.0319,-16.5119,88.9708,0.120176
-21.2331,-16.6985,89.8563,0.0114489
-20.9251,-16.2633,90.6205,-0.0232606
-21.4684,-14.0807,91.7873,0.00579834
-21.7631,-15.5836,89.9014,0.076544
-20.9492,-14.957,91.7681,0.00130987
-21.3933,-16.7656,90.7193,0.0126705
-21.0852,-16.3304,91.4835,-0.0219717
-20.4463,-15.8187,91.8393,0.01723
-20.9239,-13.6616,93.312,-0.0568969
-21.4914,-15.3289,91.4047,0.0191469
-20.4093,-14.5058,93.2848,-0.0508611
-20.6797,-15.9967,92.1563,0.0111251
-20.0408,-15.485,92.5122,0.0452437
-19.947,-15.3968,93.2825,-0.0107555
-20.7544,-13.5708,94.2608,-0.0114651
-20.3666,-14.564,92.2859,0.0244291
-20.1802,-14.3721,94.2565,-0.0110679
-19.3797,-15.0564,92.8356,0.0794175
-19.2859,-14.9683,93.606,0.0400877
-19.5421,-15.1264,94.2721,0.00703049
-20.6207,-13.488,95.8752,-0.00949621
-19.7436,-14.1093,93.6163,0.032207
-20.0445,-14.29,95.8745,0.001297
-19.1469,-14.8829,94.4579,0.0395634
-19.4031,-15.0411,95.1239,0.0270333
-19.419,-15.0391,95.9197,0.0225339
-21.1203,-13.8367,97.2802,2.00272e-05
-20.1008,-14.3296,95.0855,0.025224
-20.5394,-14.6381,97.2822,-0.00350857
-19.8947,-15.3788,95.7493,0.0245342
-19.9106,-15.3768,96.545,0.00801563
-19.9069,-15.3893,97.2977,0.00131941
-21.1402,-13.835,98.8151,0.00293851
-20.5381,-14.627,96.4962,0.0144691
-20.5526,-14.6377,98.8181,-0.000622034
-19.916,-15.3794,97.3076,0.0113969
-19.9122,-15.3919,98.0602,0.00441408
-19.9315,-15.4045,98.8367,0.00088644
-21.1435,-13.8172,100.361,0.00293899
-20.5494,-14.6413,98.042,0.00917673
-20.5762,-14.6206,100.355,0.000357151
-19.9202,-15.4029,98.8399,0.00557256
-19.9394,-15.4155,99.6163,0.000855923
-19.9492,-15.3812,100.36,-0.00194025
-20.5673,-14.6473,99.5968,0.00749516
-19.954,-15.4112,100.389,0.00739408
-19.9638,-15.3769,101.132,0.00361824
-20.5705,-14.6155,101.136,0.00772738
-19.9592,-15.348,101.898,0.00303721
-1.11075,25.2631,-6.81607,0.00734329
-2.10684,25.219,-6.83612,0.00529766
-1.15116,25.2603,-5.35753,0.00592375
-2.09284,25.2222,-7.55905,-0.010036
-2.14501,25.2238,-5.37306,0.00391912
-1.17084,25.2816,-3.90414,0.00677443
-2.12593,25.2268,-6.1047,-0.00822639
-2.16839,25.2021,-3.94504,0.00337887
-1.1908,25.3298,-2.44501,0.00736451
-2.16489,25.211,-4.65523,-0.00359726
-2.19825,25.2669,-2.42983,0.00890708
-1.16077,25.3798,-0.943887,-0.00358486
-2.1823,25.2338,-3.18876,-0.00362849
-2.2266,25.842,-1.04712,-0.00524521
-1.14562,25.711,0.462888,-0.000535965
-2.19039,25.2767,-1.75487,0.00475192
-2.2149,26.1842,0.453963,0.005059
-1.10455,25.3283,1.83941,-0.0808837
-2.17057,25.3764,-0.200493,0.0101597
-2.10989,25.9064,2.01561,0.0547884
-1.0619,25.3261,3.21649,-0.0465007
-2.17939,26.1969,1.12974,0.0053165
-2.0686,25.3998,3.16797,-0.0483568
-1.05511,25.0648,4.64293,-0.081779
-2.15633,26.0732,2.50905,0.00698566
-2.11816,25.3268,4.52462,-0.0918965
-1.00795,25.2372,5.895,-0.0409524
-2.05824,25.4978,3.99913,0.0935564
-2.09358,25.7148,5.70952,-0.0371053
-1.01006,25.4602,7.44049,-0.0250759
-2.03666,24.8646,5.29292,0.0480416
-2.0332,25.964,7.51024,-0.0312035
-0.936344,25.4412,8.59037,0.00215888
-2.07321,25.6444,6.59669,0.041563
-1.9501,25.8802,8.66568,-0.0154171
-0.915811,25.4459,10.1548,-0.0304511
-2.07368,26.3841,7.80857,0.0363336
-1.945,25.505,10.1282,-0.0153317
-0.852917,25.3211,11.4341,-0.0703428
-1.95938,26.0227,9.38561,0.0438001
-1.94359,25.7515,11.2504,-0.0401399
-0.807771,25.671,12.8677,-0.0379643
-1.87786,25.4197,10.8265,0.0254982
-1.90927,26.1574,12.7705,-0.0254045
-0.794323,25.7353,14.2245,-0.0687661
-1.86167,25.3071,12.2464,0.0452855
-1.8091,26.2681,14.4262,-0.0439565
-0.704028,25.7522,15.4425,-0.0355005
-1.88726,26.4419,13.3669,0.0546196
-1.72619,25.8249,15.4074,-0.00207567
-0.702472,25.5235,16.9889,-0.0811205
-1.87111,26.6445,14.7219,0.016036
-1.73845,25.5793,17.0035,-0.041548
-0.598331,25.5743,18.1854,-0.0712013
-1.71654,26.0088,16.318,0.0551486
-1.71603,26.0563,17.9246,-0.0416274
-0.594314,25.9036,19.722,-0.0483277
-1.65905,25.1903,17.5772,0.0320282
-1.66804,26.4397,19.7205,-0.046598
-0.534103,26.0279,20.9461,-0.0383718
-1.63502,25.6776,19.0726,0.0699775
-1.56473,26.503,21.0386,-0.0193746
-0.511497,26.1476,22.3906,-0.0574143
-1.67345,26.8424,20.0344,0.0802627
-1.53993,26.1897,22.3412,-0.0116408
-0.496323,26.0289,23.8165,-0.085057
-1.6031,26.8458,21.6086,0.0168672
-1.59131,26.3868,23.6654,-0.0541515
-0.470324,26.2612,25.2039,-0.0475857
-1.52048,26.2903,23.1341,0.0288508
-1.58581,26.7807,25.0589,-0.0140057
-0.483113,26.3212,26.6902,-0.0468533
-1.50687,25.9089,24.5476,0.0477073
-1.50692,26.8671,26.8547,-0.0165849
-0.427531,26.2902,27.9099,-0.0203919
-1.57179,26.8329,25.8278,0.0919046
-1.44785,26.464,27.9334,0.0290596
-0.441254,26.1419,29.5005,-0.0707102
-1.59048,27.2351,27.1522,0.0877042
-1.48364,26.2121,29.4923,-0.0174441
-0.366454,26.1696,30.6847,-0.097893
-1.45765,26.6823,28.7857,0.0668714
-1.48544,26.6457,30.438,-0.0399287
-0.365317,26.4922,32.2161,-0.0760474
-1.4141,25.8903,30.1368,-0.00596213
-1.46055,27.0302,32.1991,-0.0283403
-0.332118,26.6034,33.4298,-0.077682
-1.41625,26.2453,31.5558,0.0650311
-1.37005,27.1174,33.547,-0.0333371
-0.31787,26.6942,34.8322,-0.0492251
-1.45697,27.4214,32.5409,0.120255
-1.34911,26.7603,34.7731,-0.0135863
-0.318961,26.5337,36.2777,-0.0966482
-1.4188,27.4585,34.0648,0.0662053
-1.40857,26.8521,36.1433,-0.0653734
-0.295013,26.7402,37.618,-0.0549703
-1.34993,26.8663,35.5915,0.0597348
-1.41237,27.2406,37.4476,-0.0258493
-0.300169,26.8591,39.1615,-0.0410426
-1.3445,26.3735,36.969,0.0723832
-1.3428,27.3812,39.2899,-0.0315526
-0.239024,26.8455,40.3571,-0.00835514
-1.39158,27.24,38.2869,0.108455
-1.26691,27.1116,40.3884,0.00553036
-0.242066,26.7286,41.9608,-0.0533812
-1.39928,27.7923,39.581,0.11356
-1.28956,26.8075,41.945,-0.0239332
-0.168642,26.6477,43.2011,-0.094419
-1.27985,27.305,41.2257,0.0932181
-1.29078,27.1552,42.982,-0.062681
-0.160941,26.9076,44.7179,-0.0570762
-1.22705,26.5483,42.5978,0.0424395
-1.26833,27.4562,44.7048,-0.0220628
-0.116247,26.939,45.9914,-0.0691657
-1.22098,26.6722,44.0488,0.0900104
-1.15909,27.4435,46.122,-0.0546908
-0.0828332,26.9729,47.3642,-0.0524817
-1.25256,27.7806,45.1333,0.150225
-1.12033,27.0369,47.3034,-0.0309174
-0.0723628,26.7733,48.8214,-0.102293
-1.21109,27.8018,46.6316,0.0952423
-1.16807,27.098,48.6815,-0.126752
-0.00715641,26.9148,50.1509,-0.0533168
-1.11151,27.1435,48.1338,0.0902503
-1.15032,27.4375,49.9671,-0.0204668
-0.0233207,27.0198,51.7076,-0.0203998
-1.089,26.557,49.4801,0.0944002
-1.06664,27.5228,51.8343,-0.0464091
0.0727815,26.9743,52.911,-0.0394275
-1.10656,27.3739,50.8291,0.18931
-0.965874,27.2616,52.9429,-0.0315583
0.0553691,26.8286,54.4916,-0.0489111
-1.12215,27.9643,52.1338,0.143804
-0.99255,26.8977,54.4728,-0.0319281
0.130171,26.6852,55.759,-0.106804
-0.983007,27.4479,53.7763,0.0867641
-0.991482,27.15,55.5791,-0.0869293
0.135838,26.8635,57.2548,-0.0489151
-0.931522,26.6485,55.117,0.0649135
-0.971226,27.3588,57.2614,-0.0689945
0.169757,26.8169,58.5541,-0.0856349
-0.922694,26.638,56.5822,0.106313
-0.868997,27.2946,58.732,-0.0728543
0.202892,26.7338,59.8622,-0.0650496
-0.962778,27.6522,57.7488,0.13909
-0.830396,26.8051,59.8145,-0.0237961
0.211241,26.4215,61.3297,-0.115782
-0.926694,27.6069,59.2145,0.0428894
-0.871763,26.6634,61.2556,-0.0976934
0.270154,26.4522,62.599,-0.0612595
-0.824981,26.841,60.6655,0.0679085
-0.854753,26.9451,62.4367,-0.062233
0.247899,26.5063,64.1689,-0.0429196
-0.799526,26.1151,61.9363,0.0803878
-0.786411,27.0337,64.2748,-0.0705805
0.312538,26.4705,65.3816,-0.039134
-0.815382,26.7523,63.367,0.131393
-0.708509,26.8291,65.4487,-0.0185497
0.286669,26.347,66.9449,-0.0639462
-0.840616,27.4076,64.6215,0.0726316
-0.756203,26.4567,66.9388,-0.0103989
0.328752,26.1942,68.2275,-0.115835
-0.741495,26.9937,66.2153,0.0366979
-0.768916,26.7194,68.0632,-0.0497501
0.332874,26.3545,69.7147,-0.082005
-0.706131,26.2614,67.6097,0.027652
-0.736803,26.9273,69.7154,-0.0388565
0.353604,26.2974,71.0347,-0.0614443
-0.720266,26.1847,69.0569,0.0482233
-0.653476,26.8189,71.2275,-0.0968132
0.395159,26.2131,72.3499,-0.02701
-0.750959,27.1712,70.2353,0.133977
-0.627222,26.3088,72.314,-0.00139236
0.407309,25.9379,73.8444,-0.0596461
-0.705805,27.1498,71.6872,0.0560381
-0.641572,26.1163,73.8095,-0.0456343
0.489683,26.0464,75.0893,-0.0504494
-0.605026,26.386,73.1778,0.0458596
-0.618136,26.5042,74.9125,-0.0452998
0.481755,26.2234,76.6845,0.0200889
-0.583785,25.6698,74.4719,0.075835
-0.526728,26.7402,76.7636,-0.055748
0.581783,26.2265,77.8688,-0.0321615
-0.553943,26.2981,75.9137,0.0977421
-0.422851,26.6909,77.9826,-0.00661826
0.592825,26.1495,79.4127,-0.00639462
-0.574977,27.1535,77.0892,0.0286565
-0.436365,26.2554,79.3988,-0.0199308
0.681752,25.8634,80.7737,-0.04986
-0.439883,26.8469,78.6838,0.0432875
-0.383593,26.3401,80.6762,-0.0782597
0.753364,26.0448,82.2435,0.00340056
-0.362867,26.1445,80.1293,0.0694189
-0.299256,26.5555,82.222,-0.0665212
0.795164,25.8426,83.6431,-0.00907207
-0.323213,25.7887,81.5678,0.0982285
-0.187104,26.3781,83.9085,-0.0510688
0.872286,25.6897,84.8335,-0.0308211
-0.271996,26.7047,82.9042,0.0949633
-0.137981,25.824,84.8288,0.00710654
0.880561,25.2088,86.3508,-0.082792
-0.210069,26.7154,84.2834,0.0173383
-0.142377,25.323,86.3784,-0.0548177
0.986056,25.0958,87.5026,-0.0593858
-0.108168,25.8397,85.7404,0.0568511
-0.0860274,25.636,87.3367,-0.0531976
0.988248,25.2268,89.0526,-0.0314441
-0.0999709,24.8282,86.8747,0.035995
0.0105779,25.7696,89.1466,-0.0439839
1.10576,25.1552,90.2511,0.00588584
-0.0304217,25.1146,88.4061,0.0600035
0.125471,25.6516,90.4945,-0.0470333
1.13496,25.0431,91.584,-0.00152445
-0.00807571,26.1689,89.5097,0.0415869
0.141733,25.1055,91.6022,-0.00181413
1.17572,24.5031,92.9836,-0.0138433
0.123823,25.9244,91.0193,0.00302887
0.186118,24.4744,92.9597,-0.000683069
1.19109,24.7376,94.2696,-0.00791144
0.196426,25.0659,92.4029,0.00679469
0.202891,24.7342,94.2625,-0.00817847
1.19585,24.6567,95.8293,0.00955939
0.21596,24.227,93.6605,0.0180483
0.211235,24.6648,95.8203,0.0130663
1.18017,25.2769,97.2485,-0.0015552
0.200489,24.6425,95.0698,-0.000128508
0.194392,25.2701,97.2384,-0.00636697
1.20131,25.2614,98.7624,0.0069561
0.189554,25.2263,96.4494,0.00253153
0.218282,25.2693,98.7533,0.000699043
1.23062,25.2719,100.319,0.000845432
0.201317,25.2705,97.9751,0.00446939
0.24683,25.2868,100.307,-0.00234365
0.217951,25.3018,99.5444,0.00254011
0.262968,25.2787,101.088,-0.00118637
-12.4724,22.0289,-6.93518,0.00122094
-13.3194,21.5051,-6.95156,0.00177956
-14.0397,20.8844,-8.42485,-0.00758934
-14.073,20.8937,-7.69352,-0.00370741
-14.0883,20.882,-6.96919,-0.00263453
-12.5226,22.0316,-5.4719,0.000617981
-13.2983,21.5082,-7.67192,-0.00363111
-13.3725,21.5031,-5.49094,-0.00268459
-14.113,20.903,-6.95817,-0.00497961
-14.1283,20.8913,-6.23385,-0.00473547
-14.1675,20.9087,-5.50386,0.00226021
-12.5472,21.9962,-4.02754,0.000164747
-13.3515,21.5189,-6.21603,0.00140333
-13.3926,21.4642,-4.03664,-0.00360823
-14.1405,20.8827,-5.50857,-0.00438428
-14.1798,20.9001,-4.77857,0.00328922
-14.182,20.8938,-4.03505,-0.000437737
-12.5498,21.9904,-2.57842,0.00606561
-13.3819,21.4991,-4.76299,0.00573611
-13.4233,21.4687,-2.60055,-0.0174735
-14.19,20.8934,-4.05063,0.00937057
-14.1922,20.8871,-3.30711,0.00330734
-14.2453,20.9452,-2.57129,-0.00613785
-12.6246,22.0976,-1.15163,-0.00482678
-13.4073,21.461,-3.31863,0.00869751
-13.5799,21.6816,-1.19211,-0.0436866
-14.2045,20.8603,-2.58804,0.00799537
-14.2576,20.9183,-1.85221,0.00528526
-14.1862,20.7431,-1.13157,0.0161963
-12.7715,22.4421,0.217213,0.00671554
-13.4075,21.4317,-1.86844,0.0209429
-13.7523,21.9872,0.186461,-0.0103071
-14.2499,20.9193,-1.13103,0.0281339
-14.1785,20.7441,-0.410396,0.0107093
-14.2072,20.8421,0.302768,-0.0158172
-12.7571,22.483,1.64828,-0.000506639
-13.4904,21.5769,-0.452575,0.0247295
-13.6728,21.9693,1.65198,-0.0356402
-14.241,20.8781,0.297319,0.0338321
-14.2697,20.9761,1.01048,0.00627804
-14.3107,21.0606,1.69737,-0.0475807
-13.0478,23.059,2.95728,0.0564601
-13.7893,22.1601,0.884446,0.0357637
-13.6062,22.0297,2.97737,-0.0890136
-14.4243,21.3196,1.65814,0.0638895
-14.4653,21.4041,2.34503,0.0128226
-14.6566,21.7825,2.98935,0.00318575
-12.8776,22.8216,4.38654,-0.0593655
-13.8925,22.3715,2.26519,0.030134
-13.5052,21.9863,4.44594,-0.0266147
-14.3883,21.311,3.06839,0.160143
-14.5797,21.6894,3.71271,0.0953536
-14.5797,21.6721,4.43711,0.0214438
-13.0552,23.1462,5.74645,-0.0422485
-13.8866,22.4522,3.68433,0.125523
-14.0435,22.6981,5.68618,-0.0296493
-14.7158,21.922,4.37404,0.145793
-14.7158,21.9046,5.09844,-0.016408
-14.5374,21.6193,5.759,-0.0271254
-13.0064,23.1135,7.14465,-0.0400233
-13.5721,22.0248,5.06797,0.002244
-13.981,22.65,7.1404,-0.0111463
-14.6225,21.7603,5.80434,0.0514235
-14.4441,21.4749,6.46491,0.0191932
-14.4379,21.5049,7.18128,-0.0318766
-12.9149,23.0322,8.53365,-0.0525351
-13.5894,22.1666,6.51175,0.0284023
-13.7159,22.3145,8.49866,-0.0568089
-14.4855,21.567,7.16348,0.0842414
-14.4793,21.5969,7.87985,0.0512719
-14.5255,21.6798,8.54986,-0.00491476
-13.0637,23.3288,9.90368,-0.0802679
-14.0362,22.7575,7.78295,0.0280409
-13.649,22.337,9.915,-0.0623703
-14.5239,21.7086,8.57215,0.129104
-14.5701,21.7915,9.24215,0.0744705
-14.7566,22.1196,9.92805,0.0452757
-12.7454,22.8802,11.3021,-0.0443025
-13.9341,22.6804,9.22169,0.0715234
-13.702,22.4668,11.2843,-0.0611038
-14.4372,21.6181,9.93258,0.100394
-14.6237,21.9463,10.6185,0.12489
-14.4669,21.6478,11.3012,-0.0171442
-13.0294,23.4726,12.6483,-0.11337
-13.7318,22.4377,10.5591,0.0127435
-14.0549,22.9776,12.586,-0.0670156
-14.7279,22.1311,11.2962,0.158864
-14.5711,21.8327,11.9789,-0.0013814
-14.5164,21.8638,12.6991,-0.0469022
-12.7894,23.1149,14.0551,-0.0387137
-13.4348,22.0732,11.9912,0.0630116
-13.7587,22.6573,14.0748,-0.0440259
-14.3856,21.5574,12.6869,0.0979767
-14.331,21.5886,13.4072,0.0645018
-14.3389,21.6381,14.1012,-0.0112987
-12.9912,23.6038,15.4092,-0.0587258
-13.8006,22.7841,13.3385,0.0920277
-13.6613,22.6771,15.3909,-0.0734019
-14.5108,21.9962,14.0756,0.159272
-14.5187,22.0458,14.7697,0.109069
-14.6618,22.3326,15.4331,0.0201836
-12.8915,23.4533,16.8047,-0.105859
-13.9946,23.0275,14.6613,0.0660985
-13.5404,22.5986,16.8516,-0.0745561
-14.4641,21.9633,15.4685,0.204604
-14.6072,22.25,16.1319,0.137712
-14.6156,22.2301,16.8313,0.0551429
-12.9314,23.6147,18.1796,-0.134125
-13.9058,23.0637,16.1277,0.13443
-13.9017,23.0999,18.1322,-0.0648823
-14.6292,22.3313,16.8175,0.159414
-14.6376,22.3113,17.5169,0.101511
-14.4901,22.1117,18.2005,-0.0450721
-12.936,23.7015,19.5877,-0.0553803
-13.5836,22.6079,17.472,-0.00802445
-13.9588,23.2204,19.553,-0.0282412
-14.5926,22.2434,18.2136,0.17397
-14.4452,22.0437,18.8972,0.0176892
-14.4343,22.0901,19.6209,-0.0681081
-12.7926,23.511,20.9552,-0.0648441
-13.5352,22.692,18.9232,0.162507
-13.7466,23.0095,20.9482,-0.0236077
-14.463,22.1238,19.5865,0.237974
-14.4521,22.1702,20.3102,0.162046
-14.5012,22.2486,20.9889,0.0796685
-12.9511,23.8981,22.354,-0.0988007
-13.9242,23.2668,20.2297,0.105603
-13.6395,22.9837,22.3589,-0.0852108
-14.5018,22.325,21.0217,0.212904
-14.5509,22.4034,21.7004,0.144089
-14.7453,22.7447,22.3762,0.0658164
-12.6697,23.427,23.7348,-0.0611968
-13.8651,23.1847,21.632,0.118825
-13.6163,22.9718,23.7373,-0.0658727
-14.3897,22.1329,22.3786,0.179683
-14.5841,22.4741,23.0544,0.197209
-14.4457,22.209,23.7286,0.00340128
-12.8788,23.9316,25.1105,-0.131271
-13.7438,23.126,23.0252,0.0913579
-13.9746,23.5344,25.0572,-0.0268919
-14.6928,22.7064,23.7417,0.248621
-14.5545,22.4413,24.4159,0.0104828
-14.466,22.4305,25.1322,-0.0742183
-12.7076,23.6336,26.4962,-0.118523
-13.4668,22.7449,24.427,0.0520937
-13.7579,23.2961,26.5581,-0.0119112
-14.4343,22.2408,25.1186,0.136322
-14.3459,22.23,25.8349,0.0619845
-14.3163,22.2167,26.5362,-0.0318761
-12.7944,23.9341,27.8719,-0.100822
-13.7053,23.2759,25.8156,0.123151
-13.5497,23.0959,27.8507,-0.0742602
-14.4463,22.5023,26.5232,0.191112
-14.4167,22.4891,27.2245,0.137153
-14.4833,22.6226,27.9063,0.0743756
-12.8066,23.9238,29.2438,-0.129864
-13.9038,23.5087,27.1313,0.103754
-13.4373,23.0131,29.309,-0.10566
-14.3656,22.3915,27.9076,0.197477
-14.4323,22.5251,28.5894,0.167302
-14.5303,22.6847,29.2901,0.0740542
-12.7169,23.866,30.6374,-0.148396
-13.7936,23.4991,28.6169,0.147736
